Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-10-23 00:00:00-04:00,108.070000,108.730003,108.040001,108.309998,9163100,0.000000,0.000000
2013-10-24 00:00:00-04:00,108.610001,108.669998,107.870003,107.889999,7631400,0.000000,0.000000
2013-10-25 00:00:00-04:00,108.129997,108.449997,108.080002,108.290001,4429500,0.000000,0.000000
2013-10-28 00:00:00-04:00,108.010002,108.379997,107.910004,107.919998,6466400,0.000000,0.000000
2013-10-29 00:00:00-04:00,107.620003,108.070000,107.510002,108.059998,5270500,0.000000,0.000000
2013-10-30 00:00:00-04:00,107.930000,108.209999,107.209999,107.410004,10199300,0.000000,0.000000
2013-10-31 00:00:00-04:00,107.910004,108.010002,107.139999,107.639999,11452100,0.000000,0.000000
2013-11-01 00:00:00-04:00,106.970001,107.000000,106.139999,106.190002,11349500,0.288000,0.000000
2013-11-04 00:00:00-05:00,106.470001,106.669998,106.220001,106.290001,4733200,0.000000,0.000000
2013-11-05 00:00:00-05:00,105.790001,105.830002,104.989998,105.019997,8753400,0.000000,0.000000
2013-11-06 00:00:00-05:00,104.940002,105.139999,104.690002,105.070000,5643000,0.000000,0.000000
2013-11-07 00:00:00-05:00,105.050003,106.050003,104.970001,105.959999,7893700,0.000000,0.000000
2013-11-08 00:00:00-05:00,103.970001,104.110001,103.389999,103.410004,16889900,0.000000,0.000000
2013-11-11 00:00:00-05:00,103.529999,103.580002,102.959999,103.019997,4927200,0.000000,0.000000
2013-11-12 00:00:00-05:00,103.209999,103.589996,103.180000,103.500000,4839500,0.000000,0.000000
2013-11-13 00:00:00-05:00,103.870003,104.040001,103.739998,103.879997,5782900,0.000000,0.000000
2013-11-14 00:00:00-05:00,104.309998,105.120003,104.150002,104.519997,8895500,0.000000,0.000000
2013-11-15 00:00:00-05:00,104.660004,104.739998,104.309998,104.730003,6344800,0.000000,0.000000
2013-11-18 00:00:00-05:00,104.650002,105.410004,104.650002,105.360001,5451300,0.000000,0.000000
2013-11-19 00:00:00-05:00,104.949997,105.139999,104.410004,104.559998,7251100,0.000000,0.000000
2013-11-20 00:00:00-05:00,104.419998,104.839996,102.650002,102.779999,14190900,0.000000,0.000000
2013-11-21 00:00:00-05:00,102.510002,103.190002,102.160004,102.949997,8903000,0.000000,0.000000
2013-11-22 00:00:00-05:00,103.489998,104.129997,103.480003,103.910004,7950700,0.000000,0.000000
2013-11-25 00:00:00-05:00,103.839996,104.419998,103.839996,104.209999,3755500,0.000000,0.000000
2013-11-26 00:00:00-05:00,104.489998,104.930000,104.480003,104.599998,6659200,0.000000,0.000000
2013-11-27 00:00:00-05:00,104.680000,104.699997,103.959999,104.419998,6063000,0.000000,0.000000
2013-11-29 00:00:00-05:00,104.080002,104.599998,103.949997,104.449997,5084400,0.000000,0.000000
2013-12-02 00:00:00-05:00,103.800003,103.910004,103.220001,103.330002,7527800,0.310000,0.000000
2013-12-03 00:00:00-05:00,103.699997,103.959999,103.459999,103.709999,5076900,0.000000,0.000000
2013-12-04 00:00:00-05:00,102.750000,103.050003,102.379997,102.720001,8502700,0.000000,0.000000
2013-12-05 00:00:00-05:00,102.480003,102.849998,102.220001,102.430000,7445700,0.000000,0.000000
2013-12-06 00:00:00-05:00,102.559998,102.989998,102.360001,102.919998,7352000,0.000000,0.000000
2013-12-09 00:00:00-05:00,102.900002,103.230003,102.830002,103.160004,5678800,0.000000,0.000000
2013-12-10 00:00:00-05:00,103.839996,103.949997,103.449997,103.900002,7040400,0.000000,0.000000
2013-12-11 00:00:00-05:00,103.550003,103.769997,103.019997,103.099998,8190900,0.000000,0.000000
2013-12-12 00:00:00-05:00,103.029999,103.160004,102.629997,102.709999,6208600,0.000000,0.000000
2013-12-13 00:00:00-05:00,103.139999,103.300003,102.790001,103.209999,6471300,0.000000,0.000000
2013-12-16 00:00:00-05:00,103.580002,103.690002,102.730003,102.830002,6376400,0.000000,0.000000
2013-12-17 00:00:00-05:00,102.610001,103.400002,102.589996,103.290001,6014400,0.000000,0.000000
2013-12-18 00:00:00-05:00,102.830002,103.720001,102.459999,102.769997,12973200,0.000000,0.000000
2013-12-19 00:00:00-05:00,102.860001,103.010002,102.449997,102.669998,6708400,0.000000,0.000000
2013-12-20 00:00:00-05:00,103.720001,104.290001,103.300003,104.250000,12425700,0.000000,0.000000
2013-12-23 00:00:00-05:00,104.050003,104.410004,103.660004,103.660004,6378600,0.000000,0.000000
2013-12-24 00:00:00-05:00,103.230003,103.349998,102.800003,102.830002,4897000,0.000000,0.000000
2013-12-26 00:00:00-05:00,102.349998,102.360001,102.010002,102.099998,4645300,0.335000,0.000000
2013-12-27 00:00:00-05:00,102.070000,102.309998,101.690002,101.809998,4755000,0.000000,0.000000
2013-12-30 00:00:00-05:00,102.150002,102.580002,102.080002,102.510002,4491700,0.000000,0.000000
2013-12-31 00:00:00-05:00,102.290001,102.550003,101.169998,101.860001,7218600,0.000000,0.000000
2014-01-02 00:00:00-05:00,101.720001,102.389999,101.690002,102.169998,8580800,0.000000,0.000000
2014-01-03 00:00:00-05:00,101.809998,102.449997,101.760002,102.169998,4083800,0.000000,0.000000
2014-01-06 00:00:00-05:00,102.379997,103.000000,102.370003,102.599998,7796200,0.000000,0.000000
2014-01-07 00:00:00-05:00,102.820000,102.989998,102.559998,102.860001,4428100,0.000000,0.000000
2014-01-08 00:00:00-05:00,102.449997,102.690002,102.099998,102.580002,8513000,0.000000,0.000000
2014-01-09 00:00:00-05:00,102.970001,103.209999,102.510002,103.180000,6991100,0.000000,0.000000
2014-01-10 00:00:00-05:00,103.769997,104.540001,103.690002,104.410004,13197400,0.000000,0.000000
2014-01-13 00:00:00-05:00,104.510002,105.139999,104.470001,104.930000,9667400,0.000000,0.000000
2014-01-14 00:00:00-05:00,104.650002,104.830002,104.389999,104.449997,10343100,0.000000,0.000000
2014-01-15 00:00:00-05:00,104.040001,104.510002,103.930000,104.339996,7507500,0.000000,0.000000
2014-01-16 00:00:00-05:00,104.849998,105.070000,104.720001,105.040001,7137700,0.000000,0.000000
2014-01-17 00:00:00-05:00,104.860001,105.519997,104.790001,105.480003,7588600,0.000000,0.000000
2014-01-21 00:00:00-05:00,105.449997,105.739998,105.400002,105.559998,6436000,0.000000,0.000000
2014-01-22 00:00:00-05:00,105.370003,105.750000,105.239998,105.300003,4646700,0.000000,0.000000
2014-01-23 00:00:00-05:00,105.879997,107.089996,105.879997,106.790001,12960600,0.000000,0.000000
2014-01-24 00:00:00-05:00,107.190002,107.489998,106.989998,107.480003,11122200,0.000000,0.000000
2014-01-27 00:00:00-05:00,107.220001,107.599998,106.699997,106.730003,9218200,0.000000,0.000000
2014-01-28 00:00:00-05:00,106.910004,106.989998,106.550003,106.989998,5661500,0.000000,0.000000
2014-01-29 00:00:00-05:00,107.370003,108.150002,106.989998,107.870003,11709400,0.000000,0.000000
2014-01-30 00:00:00-05:00,107.470001,107.669998,107.110001,107.559998,5956900,0.000000,0.000000
